id,common_name,smiles_isomeric
ToxinDB,"4,4'-Bi(dibenzofuran) disodium salt",
ToxinDB,"4,6-Dimethyldibenzofuran",
ToxinDB,"4a,9b-Dihydro-8,9b-dimethyl-3(4H)-dibenzofuranone",
ToxinDB,"4a-[[4-(2-Ethoxy-2-phenyl-ethyl)piperazin-1-yl]methyl]-1,2,3,9b-tetrahydrodibenzofuran -4-one dihydrochloride",
ToxinDB,"4a-[[4-(2-Ethoxy-2-phenyl-ethyl)piperazin-1-yl]methyl]-8-fluoro-2,3,4,9b-tetrahydro- 1H-dibenzofuran-4-ol dihydrochloride",
ToxinDB,"4-Bromo-2,3,7,8-tetrachlorodibenzofuran",
ToxinDB,4-Chlorodibenzofuran,
ToxinDB,4-Dibenzofurancarboxaldehyde,
ToxinDB,4-Dibenzofuranol,
ToxinDB,4-Methyldibenzofuran,
ToxinDB,4-Nitrodibenzofuran,
ToxinDB,"6,7,8,9-Tetrahydro-1-(((1,1-dimethylethyl)amino)methyl)-2-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-1-(((1-methylethyl)amino)methyl)-2-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-1-((diethylamino)methyl)-2-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-1-((dimethylamino)methyl)-2-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-1-(1-piperidinylmethyl)-2-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-1-(4-morpholinylmethyl)-2-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-2-dibenzofuranol",
ToxinDB,"6,7,8,9-Tetrahydro-3-((4-methyl-1-piperazinyl)methyl)-4-dibenzofuranol dihydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-3-((diethylamino)methyl)-4-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-3-((dimethylamino)methyl)-4-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-3-(4-morpholinylmethyl)-4-dibenzofuranol hydrochloride",
ToxinDB,"6,7,8,9-Tetrahydro-4-dibenzofuranol",
ToxinDB,"6-Cyclohexyl-1,3,8-trichlorodibenzofuran",
ToxinDB,"6-Methyl-1,3,8-trichlorodibenzofuran",
ToxinDB,"6-Methyl-8-iodo-1,3-dichlordibenzofuran",
ToxinDB,"6-Nitro-1,3,8-trichlorodibenzofuran",
ToxinDB,"6-tert-Butyl-1,3,8-trichlorodibenzofuran",
ToxinDB,"7,8-Dichloro-2-dibenzofuranol",
ToxinDB,"8-Bromo-2,3,4-trichlorodibenzofuran",
ToxinDB,8-Chloro-3-dibenzofuranol,
ToxinDB,"(((6,7,8,9-Tetrahydro-2-dibenzofuranyl)oxy)methyl)-4-morpholineethanol hydrochloride, alpha-",
ToxinDB,"((Diethylamino)methyl)-2-dibenzofuranmethanol hydrochloride, alpha-",
ToxinDB,Bis(omega-piperidinylacetyl)dibenzofuran dihydrochloride,
ToxinDB,Bromodichlorodibenzofuran,
ToxinDB,Cannabielsoin,
ToxinDB,Cercosporamide,
ToxinDB,Dibenzofuran,
ToxinDB,"Dibenzofuran-2,8-bis(sulphonohydrazide)",
ToxinDB,Dibenzofuran-2-ol,
ToxinDB,Dibenzofuran-2-sulfonic acid,
ToxinDB,Dibenzofuran-3-ol,
ToxinDB,Dibenzofuran-4-carboxylic acid,
ToxinDB,Dibromohexachlorodibenzofuran,
ToxinDB,Dibromopentachlorodibenzofuran,
ToxinDB,Dibromotetrachlorodibenzofuran,
ToxinDB,Dichloromethoxydibenzofuran,
ToxinDB,"1,2-Dimethyldibenzofuran",
ToxinDB,Ethyl-2-(4-dibenzofuranyloxy)-2-methylpropionic acid,
ToxinDB,Furcloprofen,
ToxinDB,Furobufen,
ToxinDB,Heptabromochlorodibenzofuran,
ToxinDB,Heptabromodibenzofuran,
ToxinDB,"1,2,3,4,6,7-Hexabromo-8,9-dichlorodibenzofuran",
ToxinDB,Methyldibenzofuran,
ToxinDB,"N-(1-Azabicyclo(2.2.2)octan-3-yl)-2-chloro-5a,6,7,8,9,9a-hexahydrodibenzofuran-4-carboxamide",
ToxinDB,"N-(2,5-Dimethoxyphenyl)-2-hydroxy-3-dibenzofurancarboxamide sodium salt",
ToxinDB,"N-(2,5-Dimethoxyphenyl)-2-hydroxy-3-dibenzofurancarboxamide",
ToxinDB,N-(2-Ethoxyphenyl)-2-hydroxy-3-dibenzofurancarboxamide sodium salt,
ToxinDB,"N,N-Diethyl-2-dibenzofurancarbonylmethylamine hydrochloride",
ToxinDB,"N,N-Dimethyl-2-dibenzofurancarbonylmethylamine hydrochloride",
ToxinDB,"N-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]- 2-pyrrolidin-1-yl-acetamide",
ToxinDB,"N-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]- 3-pyrrolidin-1-yl-propanamide hydrochloride",
ToxinDB,"N-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]-2-(4-methylpiperazin -1-yl) acetamide dihydrochloride",
ToxinDB,"N-[(4S,4aS,9bR)-8,9b-dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]-3-(1-piperidyl) propanamide hydrochloride",
ToxinDB,"N-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]-3-(2-dimethylaminoethyl- methyl-amino) propanamide dihydrochloride",
ToxinDB,"N-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]-3-(4-benzylpiperazin- 1-yl)propanamide",
ToxinDB,N-3-Dibenzofuranylacetamide,
ToxinDB,Pentabromochlorodibenzofuran,
ToxinDB,Taziprinone,
ToxinDB,Tetrabromochlorodibenzofuran,
ToxinDB,Tetrabromodichlorodibenzofuran,
ToxinDB,Tetrabromotrichlorodibenzofuran,
ToxinDB,Tetrachlorodibenzofuran,
ToxinDB,Tribromochlorodibenzofuran,
ToxinDB,Tribromodibenzofuran,
ToxinDB,Tribromodichlorodibenzofuran,
ToxinDB,Tribromotetrachlorodibenzofuran,
ToxinDB,Tribromotrichlorodibenzofuran,
ToxinDB,Trichlorodibenzofuran,
ToxinDB,Usnic acid sodium salt,
ToxinDB,Usnic acid,
ToxinDB,(-)-Usnic acid,
ToxinDB,"(+)-2,6-Diacetyl-1,7,9-trihydroxy-8,9b-dimethyldibenzofuran-3(9bH)-one sodium salt",
ToxinDB,(+)-Usnic acid,
ToxinDB,"(4a,9b-Dihydro-8,9b-dimethyl-3(4H)-dibenzofuranylidene)acetic acid 2-(1-piperidinyl)ethyl ester hydrochloride",
ToxinDB,"(4a,9b-Dihydro-8,9b-dimethyl-3(4H)-dibenzofuranylidene)acetic acid 2-(4-morpholinyl)ethyl ester hydrochloride",
ToxinDB,"(4a,9b-Dihydro-8,9b-dimethyl-3(4H)-dibenzofuranylidene)acetic acid 2-(diethylamino)ethyl ester hydrochloride",
ToxinDB,"(4a,9b-Dihydro-8,9b-dimethyl-3(4H)-dibenzofuranylidene)acetic acid 2-(dimethylamino)ethyl ester hydrochloride",
ToxinDB,"(4-alpha,4a-beta,9b-beta)-2-(Ethyl(phenylmethyl)amino)-N-(1,2,3,4,4a,9b-hexahydro-8,9b-dimethyl-3-oxo- 4-dibenzofuranyl)acetamide hydrochloride",
ToxinDB,n-Hexane,
ToxinDB,2-Methylpentane,
ToxinDB,3-Methylpentane,
ToxinDB,"2,3-Dimethylbutane",
ToxinDB,"2,2-Dimethylbutane",
ToxinDB,Boron phosphide,
ToxinDB,Calcium phosphide,
ToxinDB,Gallium phosphide,
ToxinDB,Indium phosphide,
ToxinDB,Iron phosphide,
ToxinDB,Sodium phosphide,
ToxinDB,Titanium(III) phosphide,
ToxinDB,"1,4-Dichlorodibenzofuran",
ToxinDB,"1,6-Dichlorodibenzofuran",
ToxinDB,"1,7-Dichlorodibenzofuran",
ToxinDB,"1,8-Dichlorodibenzofuran",
ToxinDB,"1,9-Dichlorodibenzofuran",
ToxinDB,"2,3-Dichlorodibenzofuran",
ToxinDB,"2,7-Dichlorodibenzofuran",
ToxinDB,"3,4-Dichlorodibenzofuran",
ToxinDB,"1,2,3-Trichlorodibenzofuran",
ToxinDB,"1,2,6-Trichlorodibenzofuran",
ToxinDB,"1,2,7-Trichlorodibenzofuran",
ToxinDB,"1,2,8-Trichlorodibenzofuran",
ToxinDB,"1,2,9-Trichlorodibenzofuran",
ToxinDB,"1,3,4-Trichlorodibenzofuran",
ToxinDB,"1,3,6-Trichlorodibenzofuran",
ToxinDB,"1,3,8-Trichlorodibenzofuran",
ToxinDB,"1,3,9-Trichlorodibenzofuran",
ToxinDB,"1,4,6-Trichlorodibenzofuran",
ToxinDB,"1,4,7-Trichlorodibenzofuran",
ToxinDB,"1,4,9-Trichlorodibenzofuran",
ToxinDB,"2,3,9-Trichlorodibenzofuran",
ToxinDB,"2,4,7-Trichlorodibenzofuran",
ToxinDB,"2,4,9-Trichlorodibenzofuran",
ToxinDB,"3,4,6-Trichlorodibenzofuran",
ToxinDB,"3,4,7-Trichlorodibenzofuran",
ToxinDB,"3,4,8-Trichlorodibenzofuran",
ToxinDB,"3,4,9-Trichlorodibenzofuran",
ToxinDB,"1,2,4,9-Tetrachlorodibenzofuran",
ToxinDB,"1,2,6,9-Tetrachlorodibenzofuran",
ToxinDB,"1,2,8,9-Tetrachlorodibenzofuran",
ToxinDB,"1,3,4,9-Tetrachlorodibenzofuran",
ToxinDB,"1,4,6,9-Tetrachlorodibenzofuran",
ToxinDB,"2,3,4,9-Tetrachlorodibenzofuran",
ToxinDB,Dichlorodibenzofuran,
ToxinDB,"Amanitin, alpha-",
ToxinDB,Orellanine,
ToxinDB,Muscarine,
ToxinDB,Gyromitrin ,
ToxinDB,Coprine,
ToxinDB,Ibotenic acid,
ToxinDB,Muscimol,
ToxinDB,Psilocybin,
ToxinDB,Psilocin,
ToxinDB,Ergotamine,CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O
ToxinDB,Palytoxin,
ToxinDB,Ciguatoxin 1,
ToxinDB,Ciguatoxin 2,
ToxinDB,Ciguatoxin 3,
ToxinDB,Ciguatoxin 4B,
ToxinDB,Phalloidin,
ToxinDB,Prophalloin,
ToxinDB,Phalloin,
ToxinDB,Phallisin,
ToxinDB,Phallacidin,
ToxinDB,Phallacin,
ToxinDB,Phallisacin,
ToxinDB,Naftidrofuryl,
ToxinDB,Insulin,
ToxinDB,Levofloxacin,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
ToxinDB,Vindesine,CC[C@]1(O)C[C@H]2CN(CCC3=C(NC4=CC=CC=C34)[C@@](C2)(C(=O)OC)C2=C(OC)C=C3N(C)[C@H]4[C@](O)([C@H](O)[C@]5(CC)C=CC[N@@]6CC[C@]4([C@H]56)C3=C2)C(N)=O)C1
ToxinDB,Amitriptyline,CN(C)CC\C=C1\C2=CC=CC=C2CCC2=CC=CC=C12
ToxinDB,Ricin,
ToxinDB,Dapsone,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
ToxinDB,Glipizide,CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
ToxinDB,Tetrodotoxin,
ToxinDB,Methotrexate,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
ToxinDB,Apamin (Apis mellifera),
ToxinDB,Philanthotoxin,
ToxinDB,alpha-Pompilidotoxin,
ToxinDB,beta-Pompilidotoxin,
ToxinDB,Holocyclotoxin,
ToxinDB,Poneratoxin,
ToxinDB,"Agatoxin, omega-",
ToxinDB,"Atracotoxin, omega- (Hadronyche versuta)",
ToxinDB,Versutoxin,
ToxinDB,Robustoxin,
ToxinDB,Grammotoxin,
ToxinDB,Huwentoxin,
ToxinDB,"Latrotoxin, alpha-",
ToxinDB,Phrixotoxin,
ToxinDB,Stromatoxin,
ToxinDB,Phoneutriatoxin,
ToxinDB,Heteropodatoxin,
ToxinDB,Agitoxin,
ToxinDB,Charybdotoxin,
ToxinDB,Chlorotoxin ,
ToxinDB,Cobatoxin,
ToxinDB,"Cobratoxin, alpha-",
ToxinDB,"Hefutoxin, kappa-",
ToxinDB,Iberiotoxin,
ToxinDB,Imperatoxin-A,
ToxinDB,Imperatoxin-1,
ToxinDB,Kaliotoxin,
ToxinDB,Kaliotoxin-1,
ToxinDB,Kaliotoxin-2,
ToxinDB,Kaliotoxin-3,
ToxinDB,Kurtoxin,
ToxinDB,Margatoxin,
ToxinDB,Maurotoxin,
ToxinDB,Noxiustoxin,
ToxinDB,Scyllatoxin,
ToxinDB,Slotoxin,
ToxinDB,Tamapin,
ToxinDB,Tityustoxin (Tityus serrulatus ),
ToxinDB,Batrachotoxin,
ToxinDB,Histrionicotoxin,
ToxinDB,Pumiliotoxin,
ToxinDB,Epibatidine,
ToxinDB,Allopumiliotoxin,
ToxinDB,Arenobufagin,
ToxinDB,Bufotenin,
ToxinDB,Cinobufagin,
ToxinDB,Marinobufagenin,
ToxinDB,alpha-Bungarotoxin,
ToxinDB,beta-Bungarotoxin,
ToxinDB,Calciseptine ,
ToxinDB,Calcicludine,
ToxinDB,Cardiotoxin (Naja atra),
ToxinDB,Crotamine ,
ToxinDB,Crotoxin ,
ToxinDB,Convulxin,
ToxinDB,Dendrotoxin (Dendroaspis polylepis polylepis),
ToxinDB,Dendrotoxin (Dendroaspis angusticeps),
ToxinDB,Taicatoxin ,
ToxinDB,Eledoisin (Eledone cirrhosa),
ToxinDB,Onchidal,
ToxinDB,Saxitoxin,
ToxinDB,Sticholysin,
ToxinDB,4-Aminopyridine ,
ToxinDB,Baclofen,NC[C@@H](CC(O)=O)C1=CC=C(Cl)C=C1
ToxinDB,Quetiapine,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12
ToxinDB,Flecainide,FC(F)(F)COC1=CC(C(=O)NC[C@H]2CCCCN2)=C(OCC(F)(F)F)C=C1
ToxinDB,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC
ToxinDB,Valproic acid,CCCC(CCC)C(O)=O
ToxinDB,Amantadine,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
ToxinDB,Chloroquine,CCN(CC)CCC[C@@H](C)NC1=C2C=CC(Cl)=CC2=NC=C1
ToxinDB,"Butyrolactone, gamma-",
ToxinDB,Carbon dioxide,
ToxinDB,Triazolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
ToxinDB,Promazine,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
ToxinDB,Heparin,CC(=O)N[C@H]1[C@H](O)O[C@@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@@H]([C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H]([C@H](O)[C@@H](O)[C@@H]4OS(O)(=O)=O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@@H]1O
ToxinDB,Warfarin,CC(=O)C[C@@H](C1=CC=CC=C1)C1=C(O)OC2=CC=CC=C2C1=O
ToxinDB,Ceftriaxone,CO\N=C(C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(=O)C(=O)NN3C)=C(N2C1=O)C(O)=O)/C1=CSC(N)=N1
ToxinDB,Enoxaparin,CC(=O)N[C@H]1[C@H](O)O[C@@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@@H]([C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H]([C@H](O)[C@@H](O)[C@@H]4OS(O)(=O)=O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@@H]1O
ToxinDB,Lamotrigine,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1
ToxinDB,Paracetamol ,CC(=O)NC1=CC=C(O)C=C1
ToxinDB,Acrylamide,
ToxinDB,Tramadol,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C
ToxinDB,Haloperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
ToxinDB,Varenicline,C1NC[C@@H]2C[C@H]1C1=CC3=NC=CN=C3C=C21
ToxinDB,Fluoroacetamide,
ToxinDB,Mastoparan (Vespa tropica),
ToxinDB,Hongotoxin,
ToxinDB,Maurocalcin ,
ToxinDB,Myotoxin (Crotalus viridis viridis),
ToxinDB,Taipoxin,
ToxinDB,Maitotoxin,
ToxinDB,Anthopleurin (Anthopleura xanthogrammica),
ToxinDB,Calitoxin,
ToxinDB,Edema factor,
ToxinDB,Protective antigen,
ToxinDB,Lethal factor,
ToxinDB,Pertussis toxin,
ToxinDB,Bifunctional hemolysin/adenylate cyclase (Bordetella pertussis),
ToxinDB,Toxin A (Clostridium difficile),
ToxinDB,Toxin B (Clostridium difficile),
ToxinDB,Alpha-toxin (Clostridium perfringens),
ToxinDB,Heat-labile enterotoxin (Escherichia coli),
ToxinDB,Perfringolysin O,
ToxinDB,Tetanus toxin,
ToxinDB,Listeriolysin O,
ToxinDB,Dermonecrotic toxin (Pasteurella multocida),
ToxinDB,Exotoxin A (Pseudomonas aeruginosa),
ToxinDB,Shiga toxin subunit A,
ToxinDB,Alpha-hemolysin,
ToxinDB,Beta-hemolysin,
ToxinDB,Delta-hemolysin,
ToxinDB,Leukocidin S,
ToxinDB,Leukocidin F,
ToxinDB,Enterotoxin type A,
ToxinDB,Enterotoxin type B,
ToxinDB,Pneumolysin,
ToxinDB,Streptolysin O (Streptococcus pyogenes),
ToxinDB,Cholera toxin,
ToxinDB,Melittin (Apis mellifera),
ToxinDB,Lopap ,
ToxinDB,"Agatoxin, alpha-",
ToxinDB,"Agatoxin, mu-",
ToxinDB,"Atracotoxin, kappa- (Hadronyche versuta)",
ToxinDB,Hanatoxin,
ToxinDB,Sphingomyelinase D (Loxosceles intermedia),
ToxinDB,Heteroscodratoxin,
ToxinDB,Acanthophin,
ToxinDB,Erabutoxin,
ToxinDB,Disintegrin echistatin (Echis carinatus),
ToxinDB,Nigroxin,
ToxinDB,Notexin,
ToxinDB,Ohanin,
ToxinDB,Pseudechetoxin,
ToxinDB,Viperotoxin,
ToxinDB,Vipoxin,
ToxinDB,Brevetoxin,
ToxinDB,Hydralysin (Chlorohydra viridissima),
ToxinDB,Stonustoxin,
ToxinDB,Neoverrucotoxin,
ToxinDB,Box jellyfish toxin (Chironex fleckeri),
ToxinDB,"Conotoxin, omega- (Conus striatus)",
ToxinDB,"Conotoxin, alpha- (Conus geographus)",
ToxinDB,"Conotoxin, delta- (Conus striatus)",
ToxinDB,"Conotoxin, kappa- (Conus purpurascens)",
ToxinDB,"Conotoxin, mu- (Conus purpurascens)",
ToxinDB,Contryphan (Conus ventricosus),
ToxinDB,Clodronic acid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O
ToxinDB,Pamidronic acid,NCCC(O)(P(O)(O)=O)P(O)(O)=O
ToxinDB,Alendronic acid,NCCCC(O)(P(O)(O)=O)P(O)(O)=O
ToxinDB,Ibandronic acid,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O
ToxinDB,Risedronic acid,OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O
ToxinDB,Zoledronic Acid,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
ToxinDB,Digoxin,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@@H](O[C@@H]1C)O[C@H]1[C@@H](O)C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)O[C@@H]1C
ToxinDB,Rituximab,
ToxinDB,Azaspiracid,
ToxinDB,Zaleplon,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
ToxinDB,Oxaliplatin,[Pt++].[O-]C(=O)C([O-])=O.N[C@@H]1CCCC[C@H]1N
ToxinDB,Linezolid,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1
ToxinDB,Methadone,CCC(=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Aripiprazole,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl
ToxinDB,Nitrofurantoin,[O-][N+](=O)C1=CC=C(O1)/C=N\N1CC(=O)NC1=O
ToxinDB,Rosuvastatin,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O
ToxinDB,Biotin,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
ToxinDB,Calcitriol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1\C[C@@H](O)C[C@H](O)C1=C
ToxinDB,Calcidiol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@H](O)CCC1=C
ToxinDB,Thiamine,CC1=NC=C(C[N+]2=CSC(CCO)=C2C)C(N)=N1
ToxinDB,Ergocalciferol,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C
ToxinDB,Folic Acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1
ToxinDB,Vitamin A,CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/CO
ToxinDB,Vitamin E,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C
ToxinDB,Pyridoxine,CC1=NC=C(CO)C(CO)=C1O
ToxinDB,Lipoic Acid,OC(=O)CCCC[C@@H]1CCSS1
ToxinDB,Cholecalciferol,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1\C[C@@H](O)CCC1=C
ToxinDB,Menadione,CC1=CC(=O)C2=CC=CC=C2C1=O
ToxinDB,Fluvoxamine,COCCCC\C(C1=CC=C(C=C1)C(F)(F)F)=N/OCCN
ToxinDB,Amphetamine,C[C@H](N)CC1=CC=CC=C1
ToxinDB,Lorazepam,O[C@@H]1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2
ToxinDB,Ethchlorvynol,CC[C@@](O)(\C=C\Cl)C#C
ToxinDB,Phentermine,CC(C)(N)CC1=CC=CC=C1
ToxinDB,Fluconazole,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
ToxinDB,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
ToxinDB,Reserpine,CO[C@H]1[C@@H](C[C@@H]2C[N@]3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1
ToxinDB,Citalopram,CN(C)CCC[C@@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
ToxinDB,Enflurane,FC(F)OC(F)(F)[C@@H](F)Cl
ToxinDB,Temazepam,CN1C(=O)[C@@H](O)N=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2
ToxinDB,Reboxetine,CCOC1=CC=CC=C1O[C@H]([C@@H]1CNCCO1)C1=CC=CC=C1
ToxinDB,Butabarbital,CC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O
ToxinDB,Oxiconazole,ClC1=CC(Cl)=C(CO\N=C(\CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
ToxinDB,Benztropine,CN1[C@@H]2CC[C@@H]1CC(C2)OC(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Methysergide,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CN(C)C4=CC=CC(C2=C1)=C34
ToxinDB,Cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(CC=C)C1
ToxinDB,Phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Clotrimazole,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Ropinirole,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
ToxinDB,Topiramate,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
ToxinDB,Lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
ToxinDB,Venlafaxine,COC1=CC=C(C=C1)[C@H](CN(C)C)C1(O)CCCCC1
ToxinDB,Atomoxetine,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1
ToxinDB,Bleomycin,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](OC(N)=O)[C@@H]1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=C
ToxinDB,Morphine,CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35
ToxinDB,Ropivacaine,CCCN1CCCC[C@@H]1C(=O)NC1=C(C)C=CC=C1C
ToxinDB,Bupivacaine,CCCCN1CCCC[C@@H]1C(=O)NC1=C(C)C=CC=C1C
ToxinDB,Mitomycin,CO[C@]12[C@H]3N[C@H]3C[N@]1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
ToxinDB,Pentobarbital,CCC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O
ToxinDB,Zolmitriptan,CN(C)CCC1=CNC2=C1C=C(C[C@@H]1COC(=O)N1)C=C2
ToxinDB,Codeine,COC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C
ToxinDB,Dihydroergotamine,CN1C[C@@H](C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O
ToxinDB,Tolcapone,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
ToxinDB,Hydromorphone,CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2OC2=C(O)C=CC(C[C@@H]14)=C32
